route,title,cluster,template,intent,primary_target,wave,mobile_note
/guides/ring-circuit-calculator-results-explained,Ring Circuit Calculator Results Explained | Electrician Guide,calculator-companions,GuideTemplate,tool support,calculator + signup,2,"Keep hero concise, key takeaway cards first, tap-friendly links, and one clear signup CTA above the fold."
/guides/trunking-fill-calculator-worked-example,Trunking Fill Calculator Worked Example | Electrician Guide,calculator-companions,GuideTemplate,tool support,calculator + signup,2,"Keep hero concise, key takeaway cards first, tap-friendly links, and one clear signup CTA above the fold."
/guides/trunking-fill-calculator-how-to-use,Trunking Fill Calculator How to Use | Electrician Guide,calculator-companions,GuideTemplate,tool support,calculator + signup,2,"Keep hero concise, key takeaway cards first, tap-friendly links, and one clear signup CTA above the fold."
/guides/trunking-fill-calculator-common-mistakes,Trunking Fill Calculator Common Mistakes | Electrician Guide,calculator-companions,GuideTemplate,tool support,calculator + signup,2,"Keep hero concise, key takeaway cards first, tap-friendly links, and one clear signup CTA above the fold."
/guides/trunking-fill-calculator-results-explained,Trunking Fill Calculator Results Explained | Electrician Guide,calculator-companions,GuideTemplate,tool support,calculator + signup,2,"Keep hero concise, key takeaway cards first, tap-friendly links, and one clear signup CTA above the fold."
/guides/conduit-fill-calculator-worked-example,Conduit Fill Calculator Worked Example | Electrician Guide,calculator-companions,GuideTemplate,tool support,calculator + signup,2,"Keep hero concise, key takeaway cards first, tap-friendly links, and one clear signup CTA above the fold."
/guides/conduit-fill-calculator-how-to-use,Conduit Fill Calculator How to Use | Electrician Guide,calculator-companions,GuideTemplate,tool support,calculator + signup,2,"Keep hero concise, key takeaway cards first, tap-friendly links, and one clear signup CTA above the fold."
/guides/conduit-fill-calculator-common-mistakes,Conduit Fill Calculator Common Mistakes | Electrician Guide,calculator-companions,GuideTemplate,tool support,calculator + signup,2,"Keep hero concise, key takeaway cards first, tap-friendly links, and one clear signup CTA above the fold."
/guides/conduit-fill-calculator-results-explained,Conduit Fill Calculator Results Explained | Electrician Guide,calculator-companions,GuideTemplate,tool support,calculator + signup,2,"Keep hero concise, key takeaway cards first, tap-friendly links, and one clear signup CTA above the fold."
/guides/adiabatic-equation-calculator-worked-example,Adiabatic Equation Calculator Worked Example | Electrician Guide,calculator-companions,GuideTemplate,tool support,calculator + signup,2,"Keep hero concise, key takeaway cards first, tap-friendly links, and one clear signup CTA above the fold."
/guides/adiabatic-equation-calculator-how-to-use,Adiabatic Equation Calculator How to Use | Electrician Guide,calculator-companions,GuideTemplate,tool support,calculator + signup,2,"Keep hero concise, key takeaway cards first, tap-friendly links, and one clear signup CTA above the fold."
/guides/adiabatic-equation-calculator-common-mistakes,Adiabatic Equation Calculator Common Mistakes | Electrician Guide,calculator-companions,GuideTemplate,tool support,calculator + signup,2,"Keep hero concise, key takeaway cards first, tap-friendly links, and one clear signup CTA above the fold."
/guides/adiabatic-equation-calculator-results-explained,Adiabatic Equation Calculator Results Explained | Electrician Guide,calculator-companions,GuideTemplate,tool support,calculator + signup,2,"Keep hero concise, key takeaway cards first, tap-friendly links, and one clear signup CTA above the fold."
/training/year-1-electrical-apprentice-revision,Year 1 Electrical Apprentice Revision | Elec-Mate Training,training-apprentice,CourseTemplate,training,study centre + signup,2,"Keep hero concise, key takeaway cards first, tap-friendly links, and one clear signup CTA above the fold."
/training/year-2-electrical-apprentice-revision,Year 2 Electrical Apprentice Revision | Elec-Mate Training,training-apprentice,CourseTemplate,training,study centre + signup,2,"Keep hero concise, key takeaway cards first, tap-friendly links, and one clear signup CTA above the fold."
/training/year-3-electrical-apprentice-revision,Year 3 Electrical Apprentice Revision | Elec-Mate Training,training-apprentice,CourseTemplate,training,study centre + signup,2,"Keep hero concise, key takeaway cards first, tap-friendly links, and one clear signup CTA above the fold."
/training/year-4-electrical-apprentice-revision,Year 4 Electrical Apprentice Revision | Elec-Mate Training,training-apprentice,CourseTemplate,training,study centre + signup,2,"Keep hero concise, key takeaway cards first, tap-friendly links, and one clear signup CTA above the fold."
/training/18th-edition-revision-planner,18th Edition Revision Planner | Elec-Mate Training,training-apprentice,CourseTemplate,training,study centre + signup,2,"Keep hero concise, key takeaway cards first, tap-friendly links, and one clear signup CTA above the fold."
/training/2391-inspection-and-testing-revision,2391 Inspection and Testing Revision | Elec-Mate Training,training-apprentice,CourseTemplate,training,study centre + signup,2,"Keep hero concise, key takeaway cards first, tap-friendly links, and one clear signup CTA above the fold."
/training/am2-time-management,AM2 Time Management | Elec-Mate Training,training-apprentice,CourseTemplate,training,study centre + signup,2,"Keep hero concise, key takeaway cards first, tap-friendly links, and one clear signup CTA above the fold."
/training/am2-tool-checklist,AM2 Tool Checklist | Elec-Mate Training,training-apprentice,CourseTemplate,training,study centre + signup,2,"Keep hero concise, key takeaway cards first, tap-friendly links, and one clear signup CTA above the fold."
/training/electrical-apprentice-study-plan,Electrical Apprentice Study Plan | Elec-Mate Training,training-apprentice,CourseTemplate,training,study centre + signup,2,"Keep hero concise, key takeaway cards first, tap-friendly links, and one clear signup CTA above the fold."
/training/electrical-maths-revision,Electrical Maths Revision | Elec-Mate Training,training-apprentice,CourseTemplate,training,study centre + signup,2,"Keep hero concise, key takeaway cards first, tap-friendly links, and one clear signup CTA above the fold."
/training/off-job-training-evidence-guide,Off-Job Training Evidence Guide | Elec-Mate Training,training-apprentice,CourseTemplate,training,study centre + signup,2,"Keep hero concise, key takeaway cards first, tap-friendly links, and one clear signup CTA above the fold."
/training/epa-interview-questions-electrician,EPA Interview Questions Electrician | Elec-Mate Training,training-apprentice,CourseTemplate,training,study centre + signup,2,"Keep hero concise, key takeaway cards first, tap-friendly links, and one clear signup CTA above the fold."
/training/safe-isolation-revision,Safe Isolation Revision | Elec-Mate Training,training-apprentice,CourseTemplate,training,study centre + signup,2,"Keep hero concise, key takeaway cards first, tap-friendly links, and one clear signup CTA above the fold."
/training/testing-sequence-revision,Testing Sequence Revision | Elec-Mate Training,training-apprentice,CourseTemplate,training,study centre + signup,2,"Keep hero concise, key takeaway cards first, tap-friendly links, and one clear signup CTA above the fold."
/training/electrical-science-revision,Electrical Science Revision | Elec-Mate Training,training-apprentice,CourseTemplate,training,study centre + signup,2,"Keep hero concise, key takeaway cards first, tap-friendly links, and one clear signup CTA above the fold."
/training/inspection-and-testing-mock-questions,Inspection and Testing Mock Questions | Elec-Mate Training,training-apprentice,CourseTemplate,training,study centre + signup,2,"Keep hero concise, key takeaway cards first, tap-friendly links, and one clear signup CTA above the fold."
/training/18th-edition-mock-questions,18th Edition Mock Questions | Elec-Mate Training,training-apprentice,CourseTemplate,training,study centre + signup,2,"Keep hero concise, key takeaway cards first, tap-friendly links, and one clear signup CTA above the fold."
/training/2391-mock-questions,2391 Mock Questions | Elec-Mate Training,training-apprentice,CourseTemplate,training,study centre + signup,2,"Keep hero concise, key takeaway cards first, tap-friendly links, and one clear signup CTA above the fold."
/training/apprentice-portfolio-examples,Apprentice Portfolio Examples | Elec-Mate Training,training-apprentice,CourseTemplate,training,study centre + signup,2,"Keep hero concise, key takeaway cards first, tap-friendly links, and one clear signup CTA above the fold."
/training/electrical-apprenticeship-interview-tips,Electrical Apprenticeship Interview Tips | Elec-Mate Training,training-apprentice,CourseTemplate,training,study centre + signup,2,"Keep hero concise, key takeaway cards first, tap-friendly links, and one clear signup CTA above the fold."
/training/how-to-pass-your-am2-first-time,How to Pass Your AM2 First Time | Elec-Mate Training,training-apprentice,CourseTemplate,training,study centre + signup,2,"Keep hero concise, key takeaway cards first, tap-friendly links, and one clear signup CTA above the fold."
/training/city-and-guilds-2365-revision-guide,City and Guilds 2365 Revision Guide | Elec-Mate Training,training-apprentice,CourseTemplate,training,study centre + signup,2,"Keep hero concise, key takeaway cards first, tap-friendly links, and one clear signup CTA above the fold."
/training/electrical-apprentice-flashcard-guide,Electrical Apprentice Flashcard Guide | Elec-Mate Training,training-apprentice,CourseTemplate,training,study centre + signup,2,"Keep hero concise, key takeaway cards first, tap-friendly links, and one clear signup CTA above the fold."
/training/qualified-electrician-cpd-planner,Qualified Electrician CPD Planner | Elec-Mate Training,training-apprentice,CourseTemplate,training,study centre + signup,2,"Keep hero concise, key takeaway cards first, tap-friendly links, and one clear signup CTA above the fold."
/training/electrical-study-routine-for-busy-apprentices,Electrical Study Routine for Busy Apprentices | Elec-Mate Training,training-apprentice,CourseTemplate,training,study centre + signup,2,"Keep hero concise, key takeaway cards first, tap-friendly links, and one clear signup CTA above the fold."
/compare/elec-mate-vs-jobber-for-electricians,Elec-Mate vs Jobber for Electricians | Comparison Guide,comparison-alternatives,ComparisonTemplate,comparison,best-app pages + signup,2,"Keep hero concise, key takeaway cards first, tap-friendly links, and one clear signup CTA above the fold."
/compare/elec-mate-vs-tradify-for-electricians,Elec-Mate vs Tradify for Electricians | Comparison Guide,comparison-alternatives,ComparisonTemplate,comparison,best-app pages + signup,2,"Keep hero concise, key takeaway cards first, tap-friendly links, and one clear signup CTA above the fold."
/compare/elec-mate-vs-simpro-for-electricians,Elec-Mate vs Simpro for Electricians | Comparison Guide,comparison-alternatives,ComparisonTemplate,comparison,best-app pages + signup,2,"Keep hero concise, key takeaway cards first, tap-friendly links, and one clear signup CTA above the fold."
/compare/elec-mate-vs-service-m8-for-electricians,Elec-Mate vs ServiceM8 for Electricians | Comparison Guide,comparison-alternatives,ComparisonTemplate,comparison,best-app pages + signup,2,"Keep hero concise, key takeaway cards first, tap-friendly links, and one clear signup CTA above the fold."
/compare/elec-mate-vs-powered-now-for-electricians,Elec-Mate vs Powered Now for Electricians | Comparison Guide,comparison-alternatives,ComparisonTemplate,comparison,best-app pages + signup,2,"Keep hero concise, key takeaway cards first, tap-friendly links, and one clear signup CTA above the fold."
/compare/best-electrical-certificate-software-uk,Best Electrical Certificate Software UK | Comparison Guide,comparison-alternatives,ComparisonTemplate,comparison,best-app pages + signup,2,"Keep hero concise, key takeaway cards first, tap-friendly links, and one clear signup CTA above the fold."
/compare/best-quoting-app-for-electricians-uk,Best Quoting App for Electricians UK | Comparison Guide,comparison-alternatives,ComparisonTemplate,comparison,best-app pages + signup,2,"Keep hero concise, key takeaway cards first, tap-friendly links, and one clear signup CTA above the fold."
/compare/best-electrical-training-app-uk,Best Electrical Training App UK | Comparison Guide,comparison-alternatives,ComparisonTemplate,comparison,best-app pages + signup,2,"Keep hero concise, key takeaway cards first, tap-friendly links, and one clear signup CTA above the fold."
/compare/best-electrical-calculator-app-uk,Best Electrical Calculator App UK | Comparison Guide,comparison-alternatives,ComparisonTemplate,comparison,best-app pages + signup,2,"Keep hero concise, key takeaway cards first, tap-friendly links, and one clear signup CTA above the fold."
/compare/best-app-for-electrical-apprentices-uk,Best App for Electrical Apprentices UK | Comparison Guide,comparison-alternatives,ComparisonTemplate,comparison,best-app pages + signup,2,"Keep hero concise, key takeaway cards first, tap-friendly links, and one clear signup CTA above the fold."
/compare/paper-certificates-vs-digital-certificates-electrician,Paper Certificates vs Digital Certificates Electrician | Comparison Guide,comparison-alternatives,ComparisonTemplate,comparison,best-app pages + signup,2,"Keep hero concise, key takeaway cards first, tap-friendly links, and one clear signup CTA above the fold."
/compare/electrician-ai-tools-vs-manual-estimating,Electrician AI Tools vs Manual Estimating | Comparison Guide,comparison-alternatives,ComparisonTemplate,comparison,best-app pages + signup,2,"Keep hero concise, key takeaway cards first, tap-friendly links, and one clear signup CTA above the fold."
/compare/all-in-one-electrician-app-vs-separate-apps,All-in-One Electrician App vs Separate Apps | Comparison Guide,comparison-alternatives,ComparisonTemplate,comparison,best-app pages + signup,2,"Keep hero concise, key takeaway cards first, tap-friendly links, and one clear signup CTA above the fold."
/compare/best-electrician-invoice-app-uk,Best Electrician Invoice App UK | Comparison Guide,comparison-alternatives,ComparisonTemplate,comparison,best-app pages + signup,2,"Keep hero concise, key takeaway cards first, tap-friendly links, and one clear signup CTA above the fold."
/compare/best-electrical-job-management-app-uk,Best Electrical Job Management App UK | Comparison Guide,comparison-alternatives,ComparisonTemplate,comparison,best-app pages + signup,2,"Keep hero concise, key takeaway cards first, tap-friendly links, and one clear signup CTA above the fold."
